time,co2,co2d,co2_cal,ch4,ch4d,ch4_cal,h2o,temperature,relative_humidity,pressure,lat_interp,lon_interp,alt_interp,car_speed,car_direction,wind_speed_uncorr,wind_dir_uncorr,wind_speed_corr,wind_dir_corr
2018-08-28 03:42:26,416.53095033,416.53095033,417.30639693287566,2.0830705843,2.0830705843,2.083021551018956,0.0,26.1,77.0,994.6,,,,,,13.8,279.0,,
2018-08-28 03:42:29,407.30077282,407.30077282,408.03643427352335,2.0830705843,2.0830705843,2.083021551018956,0.0,26.1,77.0,994.6,,,,,,14.0,280.0,,
2018-08-28 03:42:30,407.30077282,407.30077282,408.03643427352335,2.0981336186,2.0981336186,2.097976733470714,0.0,26.1,77.0,994.7,,,,,,13.7,283.0,,
2018-08-28 03:42:33,402.26047565,402.26047565,402.9744117384942,2.0981336186,2.0981336186,2.097976733470714,0.0,26.1,77.0,994.7,,,,,,13.4,285.0,,
2018-08-28 03:42:35,402.26047565,402.26047565,402.9744117384942,2.0803999903,2.0803999903,2.0803700785646595,0.0,26.1,77.0,994.8,,,,,,13.3,283.0,,
2018-08-28 03:42:38,416.30353967,416.30353967,417.0780060569413,2.0803999903,2.0803999903,2.0803700785646595,0.0,26.1,77.0,994.9,,,,,,14.6,283.0,,
2018-08-28 03:42:39,416.30353967,416.30353967,417.0780060569413,2.0603635893,2.0603635893,2.060477138891038,0.0,26.1,77.0,994.9,,,,,,15.0,280.0,,
2018-08-28 03:42:42,403.87672016,403.87672016,404.597622802404,2.0603635893,2.0603635893,2.060477138891038,0.0,26.1,77.0,994.9,,,,,,15.5,281.0,,
2018-08-28 03:42:44,403.87672016,403.87672016,404.597622802404,2.0659419999,2.0659419999,2.0660156078775835,0.0,26.1,77.0,995.0,,,,,,15.7,282.0,,
2018-08-28 03:42:47,438.82516533,438.82516533,439.69670744918693,2.0659419999,2.0659419999,2.0660156078775835,0.0,26.1,77.0,995.0,,,,,,16.0,279.0,,
2018-08-28 03:42:48,438.82516533,438.82516533,439.69670744918693,2.1722543535,2.1722543535,2.1715667613370058,0.0,26.1,77.0,995.0,,,,,,15.9,281.0,,
2018-08-28 03:42:51,429.31736632,429.31736632,430.1479266484018,2.1722543535,2.1722543535,2.1715667613370058,0.0,26.1,77.0,995.2,,,,,,15.8,281.0,,
2018-08-28 03:42:52,429.31736632,429.31736632,430.1479266484018,2.1536822793,2.1536822793,2.153127663832687,0.0,26.1,77.0,995.3,,,,,,15.8,282.0,,
2018-08-28 03:42:55,436.2286736,436.2286736,437.08902397220714,2.1536822793,2.1536822793,2.153127663832687,0.0,26.1,78.0,995.5,,,,,,16.0,279.0,,
2018-08-28 03:42:57,436.2286736,436.2286736,437.08902397220714,2.2418671642,2.2418671642,2.2406811418969843,0.0,26.1,78.0,995.6,,,,,,16.5,278.0,,
2018-08-28 03:43:00,437.58500033,437.58500033,438.45119692363306,2.2418671642,2.2418671642,2.2406811418969843,0.0,26.1,78.0,995.8,,,,,,17.5,284.0,,
2018-08-28 03:43:01,437.58500033,437.58500033,438.45119692363306,2.3182216881,2.3182216881,2.3164889647565285,0.0,26.1,78.0,995.8,,,,,,17.9,278.0,,
2018-08-28 03:43:04,438.89183736,438.89183736,439.7636668579148,2.3182216881,2.3182216881,2.3164889647565285,0.0,26.1,78.0,995.9,,,,,,17.1,278.0,,
2018-08-28 03:43:05,438.89183736,438.89183736,439.7636668579148,2.2076920556,2.2076920556,2.2067507282603605,0.0,26.1,78.0,996.0,,,,,,17.0,282.0,,
2018-08-28 03:43:08,440.31727551,440.31727551,441.1952491226546,2.2076920556,2.2076920556,2.2067507282603605,0.0,26.1,78.0,996.2,,,,,,15.7,287.0,,
2018-08-28 03:43:10,440.31727551,440.31727551,441.1952491226546,2.1728047498,2.1728047498,2.1721132167804003,0.0,26.1,78.0,996.4,,,,,,15.4,288.0,,
2018-08-28 03:43:13,445.14240239,445.14240239,446.0411739118342,2.1728047498,2.1728047498,2.1721132167804003,0.0,26.1,78.0,996.7,,,,,,15.9,287.0,,
2018-08-28 03:43:14,445.14240239,445.14240239,446.0411739118342,2.3688217097,2.3688217097,2.366726688446165,0.0,26.1,78.0,996.8,,,,,,15.7,281.0,,
2018-08-28 03:43:17,432.78775215,432.78775215,433.63327100096615,2.3688217097,2.3688217097,2.366726688446165,0.0,26.1,78.0,997.0,,,,,,15.6,283.0,,
2018-08-28 03:43:18,432.78775215,432.78775215,433.63327100096615,2.2348623347,2.2348623347,2.233726467219256,0.0,26.1,78.0,997.1,,,,,,15.5,280.0,,
2018-08-28 03:43:22,428.82547687,428.82547687,429.6539169905063,2.2348623347,2.2348623347,2.233726467219256,0.0,26.1,78.0,997.3,,,,,,16.2,285.0,,
2018-08-28 03:43:23,428.82547687,428.82547687,429.6539169905063,2.1390789852,2.1390789852,2.1386289298251446,0.0,26.1,78.0,997.4,,,,,,16.5,285.0,,
2018-08-28 03:43:26,419.72104823,419.72104823,420.510245220803,2.1390789852,2.1390789852,2.1386289298251446,0.0,26.1,78.0,997.5,,,,,,16.8,280.0,,
2018-08-28 03:43:27,419.72104823,419.72104823,420.510245220803,2.0724483079,2.0724483079,2.0724753304865486,0.0,26.1,78.0,997.6,,,,,,16.5,281.0,,
2018-08-28 03:43:30,415.32662136,415.32662136,416.0968769025858,2.0724483079,2.0724483079,2.0724753304865486,0.0,26.1,78.0,997.8,,,,,,14.4,287.0,,
2018-08-28 03:43:31,415.32662136,415.32662136,416.0968769025858,2.0241749653,2.0241749653,2.024547626694542,0.0,26.1,78.0,997.9,,,,,,14.2,286.0,,
2018-08-28 03:43:35,429.04309397,429.04309397,429.8724720929245,2.0241749653,2.0241749653,2.024547626694542,0.0,26.1,79.0,998.2,,,,,,13.8,278.0,,
2018-08-28 03:43:36,429.04309397,429.04309397,429.8724720929245,2.02200696,2.02200696,2.0223951443877155,0.0,26.1,79.0,998.3,,,,,,13.3,276.0,,
2018-08-28 03:43:39,436.66050493,436.66050493,437.52271663953684,2.02200696,2.02200696,2.0223951443877155,0.0,26.0,79.0,998.5,,,,,,13.0,270.0,,
2018-08-28 03:43:40,436.66050493,436.66050493,437.52271663953684,2.0378798125,2.0378798125,2.0381543467130627,0.0,26.0,79.0,998.5,,,,,,13.8,269.0,,
2018-08-28 03:43:44,427.39015151,427.39015151,428.2124048985876,2.0378798125,2.0378798125,2.0381543467130627,0.0,26.0,79.0,998.5,,,,,,12.6,270.0,,
2018-08-28 03:43:45,427.39015151,427.39015151,428.2124048985876,2.0565854674,2.0565854674,2.0567260684749344,0.0,26.0,79.0,998.5,,,,,,12.8,268.0,,
2018-08-28 03:43:48,425.18569434,425.18569434,425.99844578156063,2.0565854674,2.0565854674,2.0567260684749344,0.0,26.0,79.0,998.4,,,,,,12.8,266.0,,
2018-08-28 03:43:49,425.18569434,425.18569434,425.99844578156063,2.1098508185,2.1098508185,2.1096100378128693,0.0,26.0,79.0,998.3,,,,,,12.4,267.0,,
2018-08-28 03:43:52,508.93006622,508.93006622,510.10378388773046,2.1098508185,2.1098508185,2.1096100378128693,0.0,26.0,79.0,998.2,,,,,,13.3,276.0,,
2018-08-28 03:43:53,508.93006622,508.93006622,510.10378388773046,2.2127169471,2.2127169471,2.211739641362868,0.0,26.0,79.0,998.1,,,,,,13.2,270.0,,
2018-08-28 03:43:57,580.39976037,580.39976037,581.8815363012732,2.2127169471,2.2127169471,2.211739641362868,0.0,25.9,79.0,997.9,,,,,,13.9,274.0,,
2018-08-28 03:43:58,580.39976037,580.39976037,581.8815363012732,2.1475730883,2.1475730883,2.1470622148522227,0.0,25.9,79.0,997.9,,,,,,14.4,277.0,,
2018-08-28 03:44:01,532.82726966,532.82726966,534.1039922598602,2.1475730883,2.1475730883,2.1470622148522227,0.0,25.9,79.0,997.8,,,,,,14.8,270.0,,
2018-08-28 03:44:02,532.82726966,532.82726966,534.1039922598602,2.1405102636,2.1405102636,2.1400499602221386,0.0,25.9,79.0,997.8,,,,,,14.5,274.0,,
2018-08-28 03:44:06,512.57799114,512.57799114,513.7674325830978,2.1405102636,2.1405102636,2.1400499602221386,0.0,25.9,79.0,997.6,,,,,,14.6,279.0,,
2018-08-28 03:44:07,512.57799114,512.57799114,513.7674325830978,2.0772951304,2.0772951304,2.0772874495692752,0.0,25.9,79.0,997.6,,,,,,14.3,281.0,,
2018-08-28 03:44:10,483.09463122,483.09463122,484.1569895299127,2.0772951304,2.0772951304,2.0772874495692752,0.0,25.9,79.0,997.6,,,,,,13.6,282.0,,
2018-08-28 03:44:12,483.09463122,483.09463122,484.1569895299127,2.0391891217,2.0391891217,2.039454281213761,0.0,25.9,79.0,997.7,,,,,,13.4,280.0,,
2018-08-28 03:44:15,469.59011954,469.59011954,470.5942688920095,2.0391891217,2.0391891217,2.039454281213761,0.0,25.9,79.0,997.7,,,,,,13.5,274.0,,
2018-08-28 03:44:16,469.59011954,469.59011954,470.5942688920095,2.0371246449,2.0371246449,2.037404586139281,0.0,25.9,79.0,997.8,,,,,,14.0,275.0,,
2018-08-28 03:44:19,461.00927913,461.00927913,461.97644219253556,2.0371246449,2.0371246449,2.037404586139281,0.0,26.0,79.0,997.8,,,,,,14.3,277.0,,
2018-08-28 03:44:20,461.00927913,461.00927913,461.97644219253556,2.0125436812,2.0125436812,2.012999622992278,0.0,26.0,79.0,997.8,,,,,,14.1,275.0,,
2018-08-28 03:44:23,449.41142665,449.41142665,450.32859909289874,2.0125436812,2.0125436812,2.012999622992278,0.0,26.0,78.0,997.7,,,,,,13.5,279.0,,
2018-08-28 03:44:25,449.41142665,449.41142665,450.32859909289874,2.0057320829,2.0057320829,2.0062367959724527,0.0,26.0,78.0,997.7,,,,,,13.4,282.0,,
2018-08-28 03:44:28,431.98988495,431.98988495,432.83196472672506,2.0057320829,2.0057320829,2.0062367959724527,0.0,26.0,78.0,997.7,,,,,,12.0,294.0,,
2018-08-28 03:44:29,431.98988495,431.98988495,432.83196472672506,2.0016063041,2.0016063041,2.0021405578918166,0.0,26.0,78.0,997.7,,,,,,10.8,293.0,,
2018-08-28 03:44:32,429.38790191,429.38790191,430.21876627036426,2.0016063041,2.0016063041,2.0021405578918166,0.0,26.0,78.0,997.9,,,,,,6.8,306.0,,
2018-08-28 03:44:33,429.38790191,429.38790191,430.21876627036426,2.0054945689,2.0054945689,2.0060009825809346,0.0,26.0,78.0,997.9,,,,,,5.0,302.0,,
2018-08-28 03:44:37,424.8721276,424.8721276,425.6835274641322,2.0054945689,2.0054945689,2.0060009825809346,0.0,26.0,78.0,998.2,,,,,,0.5,219.0,,
2018-08-28 03:44:38,424.8721276,424.8721276,425.6835274641322,2.0173715659,2.0173715659,2.017792939870309,0.0,26.0,78.0,998.2,,,,,,0.6,155.0,,
2018-08-28 03:44:41,416.47660927,416.47660927,417.2518216447489,2.0173715659,2.0173715659,2.017792939870309,0.0,26.0,78.0,998.3,,,,,,0.9,122.0,,
2018-08-28 03:44:42,416.47660927,416.47660927,417.2518216447489,2.02218358,2.02218358,2.022570499782387,0.0,26.0,78.0,998.3,,,,,,1.0,117.0,,
2018-08-28 03:44:45,412.09753789,412.09753789,412.8538750038247,2.02218358,2.02218358,2.022570499782387,0.0,26.0,78.0,998.4,,,,,,0.8,99.0,,
2018-08-28 03:44:47,412.09753789,412.09753789,412.8538750038247,2.0232961782,2.0232961782,2.0236751317406703,0.0,26.0,78.0,998.4,,,,,,0.8,114.0,,
2018-08-28 03:44:50,414.57776267,414.57776267,415.34479038139915,2.0232961782,2.0232961782,2.0236751317406703,0.0,26.0,78.0,998.4,,,,,,0.9,92.0,,
2018-08-28 03:44:51,414.57776267,414.57776267,415.34479038139915,2.023369871,2.023369871,2.023748296897665,0.0,26.0,78.0,998.4,,,,,,0.8,102.0,,
2018-08-28 03:44:54,417.53903285,417.53903285,418.3188246253899,2.023369871,2.023369871,2.023748296897665,0.0,26.0,78.0,998.4,,,,,,0.9,102.0,,
2018-08-28 03:44:55,417.53903285,417.53903285,418.3188246253899,2.0227069032,2.0227069032,2.0230900759701167,0.0,26.0,78.0,998.4,,,,,,1.0,100.0,,
2018-08-28 03:44:59,418.87692587,418.87692587,419.662484411366,2.0227069032,2.0227069032,2.0230900759701167,0.0,26.0,78.0,998.4,,,,,,1.3,101.0,,
2018-08-28 03:45:00,418.87692587,418.87692587,419.662484411366,2.0245333724,2.0245333724,2.0249034675872704,0.0,26.0,78.0,998.4,,,,,,1.4,107.0,,
2018-08-28 03:45:03,419.30087403,419.30087403,420.0882599295988,2.0245333724,2.0245333724,2.0249034675872704,0.0,26.0,78.0,998.3,,,,,,1.1,118.0,,
2018-08-28 03:45:04,419.30087403,419.30087403,420.0882599295988,2.0232909854,2.0232909854,2.0236699761212984,0.0,26.0,78.0,998.3,,,,,,1.2,113.0,,
2018-08-28 03:45:08,452.91300706,452.91300706,453.8452724845267,2.0232909854,2.0232909854,2.0236699761212984,0.0,26.0,78.0,998.3,,,,,,7.0,281.0,,
2018-08-28 03:45:09,452.91300706,452.91300706,453.8452724845267,2.0227263941,2.0227263941,2.023109427314597,0.0,26.0,78.0,998.3,,,,,,8.6,277.0,,
2018-08-28 03:45:12,465.68014221,465.68014221,466.66743825318963,2.0227263941,2.0227263941,2.023109427314597,0.0,26.0,78.0,998.1,,,,,,12.1,280.0,,
2018-08-28 03:45:13,465.68014221,465.68014221,466.66743825318963,2.02330667,2.02330667,2.0236855484190186,0.0,26.0,78.0,998.1,,,,,,13.0,280.0,,
2018-08-28 03:45:17,477.81763963,477.81763963,478.8572523428414,2.02330667,2.02330667,2.0236855484190186,0.0,26.0,78.0,997.8,,,,,,15.2,277.0,,
2018-08-28 03:45:18,477.81763963,477.81763963,478.8572523428414,2.0209529893,2.0209529893,2.0213487201544975,0.0,26.0,78.0,997.7,,,,,,15.7,274.0,,
2018-08-28 03:45:21,438.13227836,438.13227836,439.0008339048165,2.0209529893,2.0209529893,2.0213487201544975,0.0,26.0,78.0,997.5,,,,,,16.0,275.0,,
2018-08-28 03:45:23,438.13227836,438.13227836,439.0008339048165,2.0258802888,2.0258802888,2.0262407400191114,0.0,26.0,78.0,997.5,,,,,,15.6,276.0,,
2018-08-28 03:45:26,521.32840931,550.5170978,551.8700694702388,2.0258802888,2.1240113032221015,2.1236691329730233,4.2620975898,26.0,78.0,997.4,,,,,,14.7,276.0,,
2018-08-28 03:45:27,521.32840931,550.5170978,551.8700694702388,2.0317543568,2.1301699034596733,2.1297836374192043,4.2620975898,26.0,78.0,997.4,,,,,,14.4,277.0,,
2018-08-28 03:45:30,463.60443246,489.49261332,490.58254907066356,2.0317543568,2.129887441521576,2.1295031979183845,4.2514297889,26.0,78.0,997.5,,,,,,14.4,278.0,,
2018-08-28 03:45:31,463.60443246,489.49261332,490.58254907066356,2.0311440184,2.1292476239723297,2.1288679614849912,4.2514297889,26.0,78.0,997.5,,,,,,14.3,276.0,,
2018-08-28 03:45:35,432.38714483,456.68012987,457.6286328526302,2.0311440184,2.129901082931598,2.1295167416554373,4.2761052534,26.0,78.0,997.6,,,,,,15.2,275.0,,
2018-08-28 03:45:36,432.38714483,456.68012987,457.6286328526302,2.0289064801,2.1275547523882694,2.1271872109202117,4.2761052534,26.0,78.0,997.6,,,,,,15.2,268.0,,
2018-08-28 03:45:40,423.89224783,447.72119404,448.6310810155547,2.0289064801,2.127614313353436,2.127246345426801,4.2783548578,26.0,78.0,997.5,,,,,,13.8,273.0,,
2018-08-28 03:45:41,423.89224783,447.72119404,448.6310810155547,2.0247194916,2.123223624699316,2.1228870942557916,4.2783548578,26.0,78.0,997.5,,,,,,12.8,282.0,,
2018-08-28 03:45:44,411.75951137,434.93565475,435.7904317788986,2.0247194916,2.1233588195847117,2.123021321141117,4.2834704692,26.1,78.0,997.6,,,,,,9.2,293.0,,
2018-08-28 03:45:45,411.75951137,434.93565475,435.7904317788986,2.0283888225,2.1272069112145964,2.126841860301411,4.2834704692,26.1,78.0,997.7,,,,,,6.8,282.0,,
2018-08-28 03:45:48,409.7002597,432.62450345,433.46931864451926,2.0283888225,2.126573934809182,2.1262134160290227,4.2595480682,26.1,78.0,998.0,,,,,,2.3,299.0,,
2018-08-28 03:45:49,409.7002597,432.62450345,433.46931864451926,2.0155319871,2.113094758261525,2.1128307508531443,4.2595480682,26.1,78.0,998.1,,,,,,1.5,290.0,,
2018-08-28 03:45:52,419.00064619,442.24848725,443.1347850305727,2.0155319871,2.112205798212452,2.1119481557888675,4.2256730475,26.1,78.0,998.3,,,,,,1.2,101.0,,
2018-08-28 03:45:54,419.00064619,442.24848725,443.1347850305727,2.0097632597,2.106160377181889,2.1059460201826457,4.2256730475,26.1,78.0,998.3,,,,,,1.2,100.0,,
2018-08-28 03:45:57,413.37122657,436.6033431,437.46530842294885,2.0097632597,2.1075150983273905,2.10729104147774,4.2774145286,26.1,78.0,998.4,,,,,,0.6,215.0,,
2018-08-28 03:45:58,413.37122657,436.6033431,437.46530842294885,2.0151707451,2.113185595620781,2.112920937813756,4.2774145286,26.1,78.0,998.4,,,,,,0.6,234.0,,
2018-08-28 03:46:01,411.18060237,434.38005853,435.23244075353665,2.0151707451,2.113602595768671,2.1133349522261184,4.2932635015,26.1,78.0,998.4,,,,,,0.9,243.0,,
2018-08-28 03:46:02,411.18060237,434.38005853,435.23244075353665,2.0228939337,2.1217030267183876,2.121377383809168,4.2932635015,26.1,78.0,998.4,,,,,,1.1,268.0,,
2018-08-28 03:46:05,412.27920516,435.55434825,436.41179205462134,2.0228939337,2.12176628827112,2.1214401924069874,4.2956572867,26.1,78.0,998.4,,,,,,2.1,299.0,,
2018-08-28 03:46:06,412.27920516,435.55434825,436.41179205462134,2.037310761,2.1368877623332905,2.1364533961901917,4.2956572867,26.1,78.0,998.4,,,,,,2.0,307.0,,
