gps_time,ch4d,lat,lon,pressure,temp,wd_corr,ws_corr
2019-12-12 23:00:44,2.013192042,43.821222,-79.37528291,1007.6,-3.8,255.9844604,5.590940598
2019-12-12 23:00:45,2.022156815,43.82117846,-79.37547004,1007.6,-3.8,256.842915,5.253036434
2019-12-12 23:00:46,2.024580473,43.82113493,-79.37565718,1007.57642,-3.8,257.1012145,5.034143013
2019-12-12 23:00:47,2.024580473,43.82109261,-79.37584319,1007.544684,-3.8,256.6963559,4.764237284
2019-12-12 23:00:48,2.038279314,43.82105905,-79.37602104,1007.512948,-3.8,258.2116347,4.095636987
2019-12-12 23:00:49,2.038279314,43.82102549,-79.37619889,1007.461078,-3.8,258.5751406,3.709515416
2019-12-12 23:00:50,2.043597017,43.82099323,-79.3763761,1007.395332,-3.8,253.656047,4.550939323
2019-12-12 23:00:51,2.106312194,43.82096888,-79.37654935,1007.329586,-3.8,257.0231335,4.446008552
2019-12-12 23:00:52,2.106312194,43.82094452,-79.3767226,1007.224606,-3.8,263.0124648,4.095492898
2019-12-12 23:00:53,2.165715603,43.82092074,-79.37689557,1007.087526,-3.8,262.2378169,4.940563417
2019-12-12 23:00:54,2.300058716,43.82090082,-79.37706661,1006.950446,-3.8,263.8851048,4.796048967
2019-12-12 23:00:55,2.300058716,43.82088089,-79.37723765,1006.878898,-3.8,266.0110136,4.309946655
2019-12-12 23:00:56,2.483707784,43.82086121,-79.3774078,1006.845509,-3.8,264.7426557,4.376702333
2019-12-12 23:00:57,2.659127273,43.82084341,-79.37757141,1006.81212,-3.8,263.3682631,4.926633919
2019-12-12 23:00:58,2.659127273,43.8208256,-79.37773501,1006.757898,-3.8,262.0979755,5.670310449
2019-12-12 23:00:59,2.813298639,43.82080758,-79.37789817,1006.691804,-3.8,264.3246964,4.995546559
2019-12-12 23:01:00,2.859180005,43.82078805,-79.37805817,1006.62571,-3.8,267.1020041,4.549832988
2019-12-12 23:01:01,2.859180005,43.82076853,-79.37821816,1006.6,-3.8,269.9367479,4.312888321
2019-12-12 23:01:02,2.657302474,43.82074893,-79.37837875,1006.6,-3.8,267.4251799,4.511170004
2019-12-12 23:01:03,2.657302474,43.8207279,-79.37855036,1006.6,-3.8,266.7421904,4.710547604
2019-12-12 23:01:04,2.629855307,43.82070688,-79.37872197,1006.579872,-3.8,267.4423219,4.918024395
2019-12-12 23:01:05,2.264374088,43.8206862,-79.37889246,1006.547974,-3.8,266.3742313,5.251802734
2019-12-12 23:01:06,2.264374088,43.82066813,-79.37905456,1006.516077,-3.8,265.8301068,5.155373721
2019-12-12 23:01:07,2.220932599,43.82065006,-79.37921665,1006.5,-3.8,265.7043998,4.715399148
2019-12-12 23:01:08,2.112885801,43.82063199,-79.37937875,1006.5,-3.8,265.1559549,4.563988728
2019-12-12 23:01:09,2.112885801,43.82061331,-79.37955268,1006.5,-3.8,258.852205,4.296141741
2019-12-12 23:01:10,2.071345399,43.82059461,-79.37972682,1006.5,-3.8,247.7756574,3.922774969
2019-12-12 23:01:11,2.032954986,43.82057591,-79.37990097,1006.5,-3.8,260.138198,4.025367289
2019-12-12 23:01:12,2.032954986,43.82055433,-79.38008777,1006.5,-3.8,268.2273284,4.070242868
2019-12-12 23:01:13,2.020960397,43.82053228,-79.3802766,1006.5,-3.8,268.9695683,4.002766523
2019-12-12 23:01:14,2.017433685,43.82051023,-79.38046543,1006.5,-3.8,268.5515698,5.217167632
2019-12-12 23:01:15,2.017433685,43.8204884,-79.38064473,1006.5,-3.8,269.4550005,5.781538412
2019-12-12 23:01:16,2.013792527,43.82046658,-79.38082315,1006.482793,-3.8,271.9550021,5.52512799
2019-12-12 23:01:17,2.013792527,43.82044477,-79.38100156,1006.449055,-3.8,267.5101086,5.692735263
2019-12-12 23:01:18,2.0135606,43.82042505,-79.38117636,1006.415317,-3.8,264.8361538,5.704230628
2019-12-12 23:01:19,2.010626728,43.82040548,-79.38135091,1006.381866,-3.8,264.7079487,5.511923075
2019-12-12 23:01:20,2.010626728,43.82038591,-79.38152546,1006.348655,-3.8,264.4387186,5.891922026
2019-12-12 23:01:21,2.011916583,43.82036332,-79.38171455,1006.315443,-3.8,264.268127,5.876888854
2019-12-12 23:01:22,2.014840597,43.8203399,-79.38190767,1006.3,-3.8,264.2046349,5.432444423
2019-12-12 23:01:23,2.014840597,43.82031647,-79.38210079,1006.3,-3.865281734,264.0694365,5.856972136
2019-12-12 23:01:24,2.013162141,43.8202955,-79.38228811,1006.3,-3.9,264.1675481,5.798413391
2019-12-12 23:01:25,2.011602445,43.82027491,-79.38247453,1006.287647,-3.9,264.4980172,5.203569091
2019-12-12 23:01:26,2.011602445,43.82025432,-79.38266095,1006.254079,-3.9,260.148952,5.2
2019-12-12 23:01:27,2.009083919,43.82023458,-79.38283833,1006.22051,-3.9,258.902507,5.148189413
2019-12-12 23:01:28,2.008362099,43.82021496,-79.38301437,1006.2,-3.9,262.9415046,5.008913635
2019-12-12 23:01:29,2.008362099,43.82019534,-79.38319041,1006.2,-3.9,258.7746113,4.57564766
2019-12-12 23:01:30,2.010049212,43.82017809,-79.38336585,1006.2,-3.9,257.5747663,4.614018679
2019-12-12 23:01:31,2.010049212,43.8201614,-79.38354114,1006.186915,-3.9,261.8471297,5.41508682
2019-12-12 23:01:32,2.010318256,43.82014471,-79.38371643,1006.153703,-3.9,257.1641279,5.081963897
2019-12-12 23:01:33,2.014287941,43.82012594,-79.38389493,1006.120492,-3.9,254.387116,4.901794957
2019-12-12 23:01:34,2.014287941,43.82010672,-79.38407415,1006.087148,-3.9,256.1178863,5.158205379
2019-12-12 23:01:35,2.014069715,43.8200875,-79.38425337,1006.053591,-3.9,261.2411903,5.433310378
2019-12-12 23:01:36,2.013456324,43.82006502,-79.38442817,1006.020034,-3.9,264.5926566,5.653671686
2019-12-12 23:01:37,2.013456324,43.82004205,-79.38460232,1006.013596,-3.9,264.3256339,5.787183043
2019-12-12 23:01:38,2.014408587,43.82001908,-79.38477646,1006.047335,-3.9,264.0610045,5.441506773
2019-12-12 23:01:39,2.015445228,43.8200022,-79.38495408,1006.081073,-3.9,263.0327166,5.103635173
2019-12-12 23:01:40,2.015445228,43.81998735,-79.38513286,1006.085857,-3.9,260.8146005,4.857177836
2019-12-12 23:01:41,2.016650993,43.81997249,-79.38531163,1006.05364,-3.9,266.8641071,4.581196429
